"OrderId","OrderDate","CustomerId","ProductId","Quantity","UnitPrice","LineTotal","Channel","Shipped"
"400","2025-12-23","378","136","11","702.83","7731.13","Direct","FALSE"
"401","2024-11-30","50","129","29","291.32","8448.28","Direct","TRUE"
"402","2025-03-03","81","66","22","362.13","7966.86","Retail","TRUE"
"403","2025-02-08","406","66","24","1051.4","25233.6","Retail","TRUE"
"404","2025-04-12","156","168","6","967.87","5807.22","Direct","TRUE"
"405","2025-02-18","109","164","31","1143.52","35449.12","Partner","TRUE"
"406","2025-07-12","89","134","28","484.87","13576.36","Retail","TRUE"
"407","2026-05-08","129","175","37","749.06","27715.22","Partner","FALSE"
"408","2026-06-27","460","8","1","525.84","525.84","Retail","TRUE"
"409","2025-09-13","322","196","27","784.89","21192.03","Online","TRUE"
"410","2025-04-11","264","39","26","206.83","5377.58","Partner","TRUE"
"411","2026-08-30","269","156","12","102.37","1228.44","Retail","TRUE"
"412","2025-11-08","59","197","2","168.71","337.42","Retail","TRUE"
"413","2026-06-27","12","31","13","1176.12","15289.56","Partner","TRUE"
"414","2025-07-22","17","59","33","928.17","30629.61","Direct","TRUE"
"415","2025-08-27","57","191","19","355.56","6755.64","Online","TRUE"
"416","2024-11-16","306","193","33","508.95","16795.35","Online","TRUE"
"417","2024-12-20","143","191","14","483.82","6773.48","Partner","TRUE"
"418","2026-05-27","457","119","1","286.81","286.81","Partner","FALSE"
"419","2025-04-18","373","63","3","1115.98","3347.94","Direct","FALSE"
"420","2024-10-08","53","106","38","176.37","6702.06","Online","TRUE"
"421","2026-08-12","308","191","9","38.06","342.54","Retail","TRUE"
"422","2025-05-28","89","6","16","1002.73","16043.68","Direct","TRUE"
"423","2024-10-13","128","159","36","854.89","30776.04","Partner","TRUE"
"424","2026-01-08","137","114","26","462.01","12012.26","Partner","TRUE"
"425","2026-07-20","248","68","17","246.61","4192.37","Partner","TRUE"
"426","2024-11-17","159","200","21","397.98","8357.58","Retail","TRUE"
"427","2026-03-06","448","133","8","74.27","594.16","Online","TRUE"
"428","2025-11-23","54","63","28","134.44","3764.32","Direct","TRUE"
"429","2026-03-09","108","121","15","628.05","9420.75","Retail","TRUE"
"430","2026-06-09","458","196","18","518.33","9329.94","Direct","TRUE"
"431","2026-01-30","470","111","11","394.28","4337.08","Partner","TRUE"
"432","2025-07-09","432","45","28","863.87","24188.36","Partner","FALSE"
"433","2025-08-18","242","176","31","954.78","29598.18","Direct","TRUE"
"434","2025-11-23","419","136","21","131.68","2765.28","Partner","TRUE"
"435","2025-06-19","258","9","22","53.52","1177.44","Direct","FALSE"
"436","2024-10-11","209","143","20","794.51","15890.2","Online","TRUE"
"437","2026-05-22","352","142","6","443.26","2659.56","Online","FALSE"
"438","2025-08-07","40","146","27","746.69","20160.63","Direct","FALSE"
"439","2025-04-08","89","66","10","345.9","3459","Retail","FALSE"
"440","2025-02-16","105","189","22","872.68","19198.96","Direct","FALSE"
"441","2025-12-27","297","170","32","196.72","6295.04","Retail","TRUE"
"442","2025-11-10","325","189","30","596.52","17895.6","Online","TRUE"
"443","2024-12-03","438","114","13","1150.57","14957.41","Online","TRUE"
"444","2025-08-08","229","134","12","293.32","3519.84","Online","TRUE"
"445","2024-11-25","213","15","31","838.39","25990.09","Partner","TRUE"
"446","2025-07-23","97","89","12","779.44","9353.28","Direct","FALSE"
"447","2025-03-10","287","162","8","911.39","7291.12","Partner","TRUE"
"448","2025-12-17","264","18","4","165.42","661.68","Online","TRUE"
"449","2025-05-20","400","109","7","1169.7","8187.9","Direct","TRUE"
"450","2024-10-28","374","199","34","572.34","19459.56","Online","TRUE"
"451","2026-02-02","187","7","14","653.36","9147.04","Direct","TRUE"
"452","2024-12-11","465","109","16","52.88","846.08","Direct","TRUE"
"453","2025-12-03","262","145","5","258.59","1292.95","Online","TRUE"
"454","2025-07-06","327","176","22","569.71","12533.62","Retail","TRUE"
"455","2026-08-10","85","101","8","709.65","5677.2","Direct","TRUE"
"456","2024-09-20","468","155","1","519.91","519.91","Retail","TRUE"
"457","2026-02-26","25","157","19","403.48","7666.12","Online","TRUE"
"458","2025-02-16","241","139","1","804.48","804.48","Direct","TRUE"
"459","2025-03-27","263","72","11","273.53","3008.83","Direct","TRUE"
"460","2026-04-23","1","197","13","968.23","12586.99","Retail","TRUE"
"461","2024-09-20","124","138","35","351.23","12293.05","Partner","TRUE"
"462","2026-06-23","114","158","23","1160.3","26686.9","Retail","TRUE"
"463","2026-05-28","466","107","39","898.53","35042.67","Direct","TRUE"
"464","2025-01-12","425","111","28","290.48","8133.44","Retail","TRUE"
"465","2026-01-11","234","34","12","258.29","3099.48","Online","FALSE"
"466","2026-08-30","444","83","18","272.41","4903.38","Direct","TRUE"
"467","2026-06-03","80","78","6","992.55","5955.3","Retail","FALSE"
"468","2025-10-03","219","87","26","534.94","13908.44","Direct","FALSE"
"469","2025-03-18","423","2","21","797.56","16748.76","Partner","FALSE"
"470","2025-02-05","88","124","35","636.35","22272.25","Online","TRUE"
"471","2025-06-14","29","83","14","381.09","5335.26","Online","TRUE"
"472","2026-02-10","169","197","6","877.46","5264.76","Partner","FALSE"
"473","2026-08-24","351","118","16","486.35","7781.6","Direct","TRUE"
"474","2026-08-12","296","99","39","313.09","12210.51","Retail","TRUE"
"475","2026-07-29","67","9","10","342.3","3423","Direct","TRUE"
"476","2026-09-13","196","84","33","782.44","25820.52","Online","FALSE"
"477","2024-12-15","127","22","29","646.62","18751.98","Direct","TRUE"
"478","2026-08-16","461","49","18","624.63","11243.34","Partner","TRUE"
"479","2026-03-14","8","13","26","610.98","15885.48","Direct","TRUE"
"480","2026-02-22","286","56","15","415.29","6229.35","Direct","TRUE"
"481","2025-11-15","479","36","32","176.7","5654.4","Online","TRUE"
"482","2024-12-04","246","91","14","345.04","4830.56","Partner","TRUE"
"483","2024-10-10","128","132","6","245.7","1474.2","Direct","TRUE"
"484","2026-01-22","95","22","39","144.48","5634.72","Retail","TRUE"
"485","2026-02-12","425","163","16","770.59","12329.44","Direct","TRUE"
"486","2025-03-19","337","5","23","874.96","20124.08","Partner","TRUE"
"487","2025-10-26","11","169","35","734.79","25717.65","Retail","TRUE"
"488","2026-07-03","94","123","29","572.28","16596.12","Online","TRUE"
"489","2026-06-11","291","82","33","295.19","9741.27","Retail","FALSE"
"490","2024-10-22","402","164","20","130.84","2616.8","Partner","TRUE"
"491","2026-02-19","112","200","22","725.74","15966.28","Partner","TRUE"
"492","2026-01-18","205","75","32","844.35","27019.2","Direct","TRUE"
"493","2026-05-14","343","172","14","969.92","13578.88","Direct","TRUE"
"494","2025-08-09","334","11","29","368.65","10690.85","Online","FALSE"
"495","2025-11-11","207","167","8","1022.28","8178.24","Online","TRUE"
"496","2025-06-14","337","51","15","900.7","13510.5","Partner","TRUE"
"497","2025-05-23","459","49","39","76.62","2988.18","Retail","TRUE"
"498","2025-07-07","69","117","7","523.65","3665.55","Online","TRUE"
"499","2025-08-01","264","162","3","1061.7","3185.1","Retail","TRUE"
"500","2025-12-11","374","134","18","163.52","2943.36","Direct","TRUE"
"501","2024-11-27","331","142","26","180.06","4681.56","Partner","FALSE"
"502","2025-10-02","63","160","36","787.12","28336.32","Direct","TRUE"
"503","2025-03-23","116","162","34","1128.82","38379.88","Retail","TRUE"
"504","2026-05-19","332","13","28","26.87","752.36","Online","TRUE"
"505","2026-03-13","343","167","38","893.01","33934.38","Retail","TRUE"
"506","2026-05-18","149","80","34","618.24","21020.16","Partner","TRUE"
"507","2026-03-21","273","8","15","127.5","1912.5","Direct","TRUE"
"508","2025-11-17","23","187","26","418.33","10876.58","Online","FALSE"
"509","2025-06-10","461","88","3","999.57","2998.71","Direct","TRUE"
"510","2026-05-20","268","75","36","1126.43","40551.48","Partner","TRUE"
"511","2025-04-14","118","129","12","563.13","6757.56","Direct","TRUE"
"512","2026-01-19","223","34","8","1143.92","9151.36","Direct","TRUE"
"513","2025-12-02","165","129","13","911.54","11850.02","Partner","FALSE"
"514","2025-04-26","76","187","38","845.53","32130.14","Retail","TRUE"
"515","2024-11-15","341","134","16","789.22","12627.52","Online","TRUE"
"516","2025-12-11","418","178","31","969.2","30045.2","Retail","TRUE"
"517","2025-03-06","12","11","9","694.81","6253.29","Retail","TRUE"
"518","2024-12-26","430","93","25","1022.11","25552.75","Partner","TRUE"
"519","2025-09-23","199","97","26","704.53","18317.78","Online","TRUE"
"520","2024-12-29","94","152","34","873.81","29709.54","Direct","TRUE"
"521","2026-07-24","139","71","34","670.37","22792.58","Online","TRUE"
"522","2025-08-27","404","152","39","34.66","1351.74","Direct","TRUE"
"523","2025-09-06","130","133","32","440.68","14101.76","Online","FALSE"
"524","2025-09-08","50","33","20","643.94","12878.8","Retail","TRUE"
"525","2024-12-15","76","136","5","512.09","2560.45","Partner","TRUE"
"526","2024-12-14","448","1","26","433.76","11277.76","Online","TRUE"
"527","2024-12-01","477","120","17","162.12","2756.04","Online","TRUE"
"528","2026-02-19","447","195","36","759.66","27347.76","Partner","TRUE"
"529","2025-12-17","422","4","1","1035.79","1035.79","Online","FALSE"
"530","2025-12-31","257","157","27","528.4","14266.8","Partner","TRUE"
"531","2024-11-24","486","154","15","238.85","3582.75","Partner","TRUE"
"532","2025-05-22","419","4","6","552.17","3313.02","Retail","TRUE"
"533","2025-11-15","47","120","5","584.4","2922","Partner","TRUE"
"534","2026-05-31","257","164","19","394.66","7498.54","Partner","TRUE"
"535","2025-03-01","421","112","24","543.4","13041.6","Direct","TRUE"
"536","2025-05-28","365","154","20","1170.92","23418.4","Retail","TRUE"
"537","2025-08-02","140","72","23","258.51","5945.73","Partner","TRUE"
"538","2024-09-26","98","72","19","421.27","8004.13","Partner","TRUE"
"539","2025-06-10","182","82","39","547.39","21348.21","Online","TRUE"
"540","2024-11-14","365","166","20","317.25","6345","Online","TRUE"
"541","2025-07-06","18","139","1","775.23","775.23","Direct","TRUE"
"542","2026-04-15","414","20","6","637.98","3827.88","Online","TRUE"
"543","2025-03-14","202","63","8","663.19","5305.52","Partner","TRUE"
"544","2025-07-18","487","181","9","581.02","5229.18","Online","TRUE"
"545","2026-07-23","180","141","30","785.02","23550.6","Direct","TRUE"
"546","2025-05-02","99","87","17","727.67","12370.39","Online","TRUE"
"547","2025-01-09","345","185","16","915.44","14647.04","Direct","TRUE"
"548","2026-09-05","481","126","3","782.07","2346.21","Online","TRUE"
"549","2025-04-04","336","35","21","679.37","14266.77","Partner","FALSE"
"550","2026-08-06","348","22","15","1015.72","15235.8","Partner","FALSE"
"551","2025-05-22","277","176","11","713.72","7850.92","Direct","TRUE"
"552","2026-02-06","490","64","1","722.4","722.4","Partner","TRUE"
"553","2025-07-30","81","100","21","845","17745","Direct","TRUE"
"554","2025-10-24","39","55","22","325.49","7160.78","Direct","TRUE"
"555","2025-05-05","239","144","37","410.71","15196.27","Partner","TRUE"
"556","2025-11-27","476","184","11","53.26","585.86","Direct","TRUE"
"557","2026-05-16","216","93","19","724.08","13757.52","Online","TRUE"
"558","2026-08-31","374","183","5","493.79","2468.95","Direct","TRUE"
"559","2025-06-10","86","53","36","623.3","22438.8","Partner","TRUE"
"560","2025-08-15","167","179","13","240.53","3126.89","Online","TRUE"
"561","2025-07-30","333","142","23","249.67","5742.41","Direct","TRUE"
"562","2024-09-20","345","79","23","42.21","970.83","Online","TRUE"
"563","2025-02-16","176","42","31","92.43","2865.33","Direct","TRUE"
"564","2026-08-13","152","110","35","687.52","24063.2","Online","FALSE"
"565","2025-12-07","457","60","5","636.69","3183.45","Direct","TRUE"
"566","2025-12-28","28","139","7","379.46","2656.22","Retail","TRUE"
"567","2025-07-12","382","167","11","763.39","8397.29","Online","TRUE"
"568","2025-12-03","323","32","12","645.41","7744.92","Direct","TRUE"
"569","2026-03-15","73","159","20","96.03","1920.6","Direct","TRUE"
"570","2025-11-11","380","86","37","646.39","23916.43","Retail","TRUE"
"571","2025-08-16","309","178","16","1120.27","17924.32","Retail","TRUE"
"572","2025-02-28","35","190","23","769.72","17703.56","Retail","TRUE"
"573","2025-12-01","106","44","5","1153.35","5766.75","Online","TRUE"
"574","2026-03-28","261","34","22","467.89","10293.58","Retail","TRUE"
"575","2026-06-05","394","195","12","994.69","11936.28","Direct","FALSE"
"576","2025-08-14","368","6","13","642.46","8351.98","Direct","TRUE"
"577","2026-03-30","41","189","14","881.17","12336.38","Retail","FALSE"
"578","2025-01-03","167","38","33","522.63","17246.79","Online","TRUE"
"579","2025-10-08","408","132","6","671.21","4027.26","Partner","TRUE"
"580","2025-10-12","163","24","9","835.11","7515.99","Direct","FALSE"
"581","2026-02-02","174","82","8","222.94","1783.52","Direct","FALSE"
"582","2026-02-01","469","19","19","1158.33","22008.27","Direct","TRUE"
"583","2026-04-05","409","97","9","321.49","2893.41","Online","TRUE"
"584","2025-12-23","64","8","23","251.45","5783.35","Online","TRUE"
"585","2026-05-24","89","42","13","640.5","8326.5","Online","FALSE"
"586","2026-01-05","274","98","7","42.67","298.69","Online","TRUE"
"587","2024-12-24","390","199","5","252.18","1260.9","Direct","TRUE"
"588","2025-01-15","135","37","7","515.97","3611.79","Retail","TRUE"
"589","2026-08-06","262","15","30","196.49","5894.7","Retail","TRUE"
"590","2026-09-10","425","164","32","644.77","20632.64","Online","TRUE"
"591","2025-03-03","70","120","32","33.96","1086.72","Partner","TRUE"
"592","2026-01-17","193","70","31","931.05","28862.55","Partner","TRUE"
"593","2025-01-20","415","115","31","926.13","28710.03","Online","TRUE"
"594","2025-06-21","391","2","11","219.87","2418.57","Retail","TRUE"
"595","2025-02-11","182","127","11","921.42","10135.62","Partner","TRUE"
"596","2025-01-27","242","7","2","1005.68","2011.36","Retail","TRUE"
"597","2024-10-25","168","163","26","575.5","14963","Partner","TRUE"
"598","2024-09-20","498","197","4","25.46","101.84","Retail","TRUE"
"599","2025-04-26","129","126","30","700.69","21020.7","Partner","TRUE"
"600","2025-05-12","88","14","31","829.76","25722.56","Retail","TRUE"
"601","2025-10-15","224","85","16","1146.43","18342.88","Partner","TRUE"
"602","2025-05-25","235","68","36","367.44","13227.84","Retail","TRUE"
"603","2026-03-06","371","18","36","617.92","22245.12","Retail","TRUE"
"604","2026-01-11","10","120","31","1188","36828","Retail","TRUE"
"605","2025-04-02","360","97","2","1175.94","2351.88","Retail","TRUE"
"606","2026-08-04","23","154","28","1022.52","28630.56","Partner","TRUE"
"607","2026-09-01","99","84","8","35.02","280.16","Direct","TRUE"
"608","2025-12-08","146","146","32","409.83","13114.56","Partner","TRUE"
"609","2026-02-02","343","55","32","117.96","3774.72","Direct","FALSE"
"610","2025-10-18","116","94","18","655.35","11796.3","Retail","FALSE"
"611","2024-11-02","189","39","24","777.02","18648.48","Retail","TRUE"
"612","2025-04-11","368","115","35","266.22","9317.7","Online","TRUE"
"613","2026-08-29","335","183","8","683.2","5465.6","Retail","FALSE"
"614","2024-11-10","225","116","27","212.08","5726.16","Online","TRUE"
"615","2025-05-15","229","71","8","123.23","985.84","Retail","TRUE"
"616","2026-08-01","58","71","19","229.06","4352.14","Direct","FALSE"
"617","2026-02-06","217","187","11","1094.76","12042.36","Online","TRUE"
"618","2025-11-26","331","150","13","1073.88","13960.44","Online","TRUE"
"619","2026-01-23","42","84","31","713.53","22119.43","Retail","TRUE"
"620","2025-12-17","317","7","23","523.06","12030.38","Online","TRUE"
"621","2025-05-26","473","194","30","303.24","9097.2","Online","TRUE"
"622","2024-11-13","72","38","22","635.63","13983.86","Direct","TRUE"
"623","2025-06-23","320","199","31","915.38","28376.78","Partner","FALSE"
"624","2025-08-31","210","174","1","230.26","230.26","Direct","FALSE"
"625","2024-12-10","320","174","18","297.72","5358.96","Online","TRUE"
"626","2025-02-02","368","51","12","256.01","3072.12","Retail","TRUE"
"627","2024-11-14","388","59","6","817.98","4907.88","Direct","TRUE"
"628","2025-05-26","172","46","20","135.64","2712.8","Direct","FALSE"
"629","2026-01-01","491","194","2","642.91","1285.82","Direct","FALSE"
"630","2025-06-30","78","22","23","62.66","1441.18","Partner","TRUE"
"631","2026-07-29","398","29","26","1195.58","31085.08","Partner","TRUE"
"632","2026-04-30","250","91","24","1112.08","26689.92","Online","TRUE"
"633","2025-02-05","348","176","34","411.58","13993.72","Direct","TRUE"
"634","2026-08-24","420","70","14","256.51","3591.14","Direct","TRUE"
"635","2025-08-07","436","85","19","620.37","11787.03","Retail","TRUE"
"636","2026-01-19","470","31","1","253.01","253.01","Online","FALSE"
"637","2025-12-19","93","181","4","182.17","728.68","Partner","TRUE"
"638","2026-05-09","241","1","2","1077.55","2155.1","Online","TRUE"
"639","2026-09-05","116","12","36","791.29","28486.44","Partner","TRUE"
